depId, depCount
admob:admob, 1
com.github.rholder:moar-concurrent, 2
d-haven-event:d-haven-event, 30
io.xtech.babel:babel-camel-core_2.10, 1
io.xtech.babel:babel-camel-core_2.11, 1
org.apache.wink.example:QADefect, 1
ca.uhn.hapi.fhir:hapi-fhir-testpage-overlay, 1
org.kie.remote.ws:kie-remote-ws-wsdl-cmd, 2
exo:exoplatform.services.jcr.impl, 3
org.eclipse.birt.runtime.3_7_1:org.eclipse.datatools.enablement.oracle, 1
org.apache.batchee:batchee-jaxrs-common, 3
com.pastdev.httpcomponents:httpclient, 2
com.github.nikita-volkov:embrace, 1
com.isotrol.impe3.tickets:impe3-tickets-domain, 2
org.openengsb.domain:openengsb-domain-issue, 1
com.jgeppert.struts2.jquery:struts2-jquery-tree-plugin, 1
org.glassfish.main.virtualization:virt-core, 6
org.apache.maven.wagon:wagon-scm, 2
${project.groupId}:ext.bundle.xml.dom4j_161, 17
org.apache.oodt:oodt-commons, 19
org.eclipse.swt.win32:org.eclipse.swt.win32.win32.x86, 2
net.sourceforge.kivu4j:utils-job, 3
com.projectdarkstar.ext.neakor:environmentsystem, 2
net.databinder:dispatch-nio_2.9.0.RC1, 1
net.databinder:dispatch-nio_2.9.0.RC4, 1
net.databinder:dispatch-nio_2.9.0.RC3, 1
org.apache.servicemix.bundles:org.apache.servicemix.bundles.protobuf-java, 3
com.foursquare:rogue-index_2.9.0-1, 2
com.twitter:finagle-mux_2.9.2, 2
${project.groupId}:sesame-sail-memory, 13
io.rainfall:rainfall-core, 1
org.mechio:org.mechio.impl.motion.dynamixel, 1
li.rudin.mavenjs:jquery, 4
com.vecna:maven-commons, 1
hammurapi:hammurapi, 1
org.eclipse.emf.ecore.sdo:edit, 1
xdoclet:xdoclet-pt_BR-locale, 1
org.apache.ctakes:ctakes-ytex, 3
org.mod4j.org.eclipse.equinox.p2:metadata, 4
org.eclipse.mylyn.wikitext:wikitext.tracwiki, 3
org.codehaus.plexus:plexus-utils, 16785
com.navercorp.volleyextensions:volley-requests, 1
ch.qos.cal10n:cal10n-api, 197
org.ow2.spec.ee:ow2-el-2.2-spec, 3
org.geomajas:geomajas-client-common-gwt-smartgwt, 1
com.sun.jini:computedigest, 1
io.cloudsoft.jclouds.api:cloudstack, 2
info.ineighborhood:cardme, 1
com.mattunderscore:filter-utils, 1
${pom.groupId}:nanocontainer-aop, 3
org.geoserver:net.opengis.wfsv, 3
com.bluetrainsoftware.composite:composite-groovy, 10
de.smartics.util:smartics-commons, 1
io.fabric8.examples:fabric-activemq-demo, 1
com.google.protobuf:protobuf-java, 4385
org.gvnix:org.gvnix.addon.web.mvc, 2
org.jboss.javaee:jboss-servlet-api, 1
org.mod4j:mod4j-presentation-validation, 1
org.jibx.schema.org.jibx:org.jibx.schema.org.jibx.sampleschema.company, 1
org.codehaus.service-conduit:sca4j-interface-wsdl, 2
org.apache.maven.scm:maven-scm-test, 1
se.emilsjolander:StickyScrollViewItems, 1
jboss.aop:jboss-aop-jdk50, 4
com.twitter:util-collection_2.9.2, 30
org.jibx.schema.org.opentravel._2012A:org.jibx.schema.org.opentravel._2012A.base.touractivity, 3
com.github.mcpat.libxjava:libxjava-cdc, 1
com.orientechnologies:orientdb, 1
${project.groupId}:squeakysand-jsp-taglib, 1
com.bacoder.jgit:org.eclipse.jgit.http.server, 1
org.jvnet.jaxbhelp:jaxbhelp-core, 1
org.concordion:concordion, 3
${project.groupId}:mmm-content-parser-impl-java, 1
org.ow2.petals:petals-topology, 20
${project.groupId}:org.synyx.hera.core, 1
org.springframework.security.oauth:spring-security-oauth, 1
uk.co.bssd:bssd-monitoring-spring, 1
org.omnifaces:vdldoc, 1
com.peterphi.std.guice:stdlib-guice-thymeleaf, 2
org.grails:grails-web-gsp, 1
com.typesafe.slick:slick_2.11.0-RC4, 1
org.picketlink:picketlink-deltaspike, 1
org.arquillian.extension:arquillian-recorder-video-spi, 2
org.springframework.data:spring-yarn-core, 5
org.atmosphere:atmosphere-gwt-common, 6
com.xeiam.xchange:xchange-coinfloor, 1
li.rudin.core:core-security-api, 2
com.marvelution.maven.components:maven-dependency-resolver, 1
io.fabric8.mq:mq-fabric, 2
org.tinygroup:org.tinygroup.monitor, 1
org.nbn-resolving:database, 1
org.apache.ctakes:ctakes-dictionary-lookup-fast, 2
de.eonas.portal.demo:templates, 1
com.twitter:summingbird-batch-hadoop_2.10, 2
javax.script:jruby-engine, 5
com.betfair.cougar:socket-transport, 1
${pom.groupId}:lift-jpa_${scala.version}, 1
de.codecentric:jbehave-junit-runner, 3
${project.groupId}:jadort-war, 1
commons-httpcore:commons-httpcore, 6
org.xcmis:xcmis-search-parser-cmis, 3
org.jboss.as:jboss-as-dist, 2
org.apache.struts:struts2-junit-plugin, 4
org.glassfish.external:grizzly-module, 56
org.jibx.schema.org.opentravel._2011B:opentravel-schema-cache, 22
plexus:plexus-marmalade-factory, 2
com.microsoft:sqljdbc4, 1
org.apache.directory.server:apacheds-interceptors-collective, 1
org.jvnet.hyperjaxb3:hyperjaxb3-ejb-plugin, 2
org.wildfly.core:wildfly-core-feature-pack, 2
org.apache.sling:org.apache.sling.testing.tools, 6
io.airlift.tpch:tpch, 1
org.apache.clerezza:rdf.cris.ontologies, 2
${project.parent.groupId}:jscep-api, 1
net.sourceforge.owlapi:owlapi-modularity, 14
org.kasource.commons:ka-commons, 3
org.jboss.forge:java-parser-api, 10
net.databinder:unfiltered-jetty_2.8.1.RC1, 1
net.databinder:unfiltered-jetty_2.8.1.RC2, 1
net.databinder:unfiltered-directives_2.11, 1
net.databinder:unfiltered-jetty_2.8.1.RC3, 1
org.apache.servicemix.bundles:org.apache.servicemix.bundles.xalan, 1
net.databinder:unfiltered-directives_2.10, 1
org.apache.uima:uimaj-cpe, 41
com.nummulus:boite_${scala.version}, 1
org.codehaus.redback:redback-xwork-integration, 2
org.eclipse.birt.runtime.3_7_1:org.eclipse.datatools.connectivity.oda.profile, 1
${pom.groupId}:jetspeed-webapp-logging, 1
org.jibx.ota.osgi:jibx-ota-osgi-cruise, 1
org.apache.tika:tika-parent, 3
org.cyclopsgroup:caff, 2
info.magnolia:magnolia-module-public-user-registration, 2
org.ow2.jonas:jonas-datasource-deploy-api, 4
net.databinder:dispatch-gae_2.9.2, 1
net.databinder:dispatch-gae_2.9.1, 1
${project.groupId}:wicketstuff-flot, 1
org.wikimedia.search.highlighter:experimental-highlighter-core, 1
${project.groupId}:gwtp-dispatch-rpc-server-guice, 3
commons-beanutils:commons-beanutils-collections, 1
com.eed3si9n:sff4s-api_2.8.1, 1
net.krotscheck.dfr:data-file-reader-base, 5
org.agorava:agorava-facebook-api, 2
com.typesafe.play:twirl-api_2.9.3, 1
${project.groupId}:apiman-gateway-engine-beans, 9
org.statefulj.framework:statefulj-framework-persistence-jpa, 1
org.glassfish.main:paas.orchestrator, 5
org.codehaus.jackson:jackson-core, 50
net.lightbody.able:able-jetty, 1
com.github.philcali:scalendar_2.9.1, 2
com.wu-man:androidfeedloader-library, 1
com.github.philcali:scalendar_2.9.2, 2
com.webpagebytes.cms:webpagebytes-cms, 1
io.restx:restx-apidocs-doclet, 17
com.github.philcali:scalendar_2.9.0, 2
org.carewebframework:org.carewebframework.cal.ui.patientselection.core, 3
org.basepom.m2e:org.basepom.m2e.ning-duplicate-finder, 1
org.eclipse.birt.runtime:org.eclipse.datatools.enablement.ibm.db2.luw.dbdefinition, 5
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.matetools-model-parser-es-conll2009, 1
com.ibm.websphere.as:mofjava, 1
net.eusashead.hateoas:spring-responseentitybuilder, 2
org.jscala:jscala-annots_2.11.0-M7, 1
org.apache.cocoon:cocoon-sitemap-api, 16
org.gperfutils:gprof, 1
org.jbundle.base:org.jbundle.base, 50
ch.sahits.game:OpenPatricianModel, 7
org.asciidoctor:asciidoctor-maven-plugin, 1
com.thesett:state, 6
de.alpharogroup:user.management, 5
${project.groupId}:org.jflux.api.common.rk, 21
com.github.wuic:wuic-servlet, 1
ru.stqa.selenium:webdriver-repeatable-actions, 1
se.vgregion.ews-services:ews-services-core-bc-composite-svc, 1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.opennlp-model-sentence-nb-maxent, 9
com.android.tools:common, 29
com.typesafe.scala-logging:scala-logging-slf4j_2.11, 16
com.madgag:org.eclipse.jgit, 12
com.typesafe.scala-logging:scala-logging-slf4j_2.10, 30
com.sibilantsolutions.utils:utils, 1
org.eclipse.xtext:org.eclipse.xtext.xtext, 8
com.f2prateek.ln:ln, 1
com.baidu.disconf:disconf-core, 1
org.ow2.util.metadata:metadata-war-api, 3
org.codehaus.mojo.groovy.feature:groovy-feature-support, 7
org.ops4j.pax.web:pax-web-jsp, 28
com.complexible.stardog.protocols.snarl:client, 2
org.apache.jclouds.labs:rackspace-cloudfiles-uk, 1
org.eclipse.virgo.mirrored:org.eclipse.osgi, 5
com.gilt:storeroom-core_2.10, 1
org.jboss.resteasy:resteasy-jettison-provider, 7
org.apache.stratos:org.apache.stratos.cartridge.agent.stub, 2
org.wildfly.core:wildfly-request-controller, 14
com.gilt:storeroom-core_2.11, 1
org.ow2.sat4j:org.ow2.sat4j.maxsat, 2
com.kryshchuk.imcollector:imcollector-mongodb, 1
org.jboss.wise:wise-core, 1
org.apache.felix:org.apache.felix.ipojo.arch.gogo, 3
org.kuali.rice:rice-ken-api, 1
org.apache.servicemix.bundles:org.apache.servicemix.bundles.spring-jms, 3
org.picketbox:authorization-spi, 59
com.sun.script:groovy-engine, 2
net.jangaroo:exml-compiler-api, 2
nl.orange11.healthcheck:orange11-healthcheck-servlet, 1
org.apache.jclouds.labs:rackspace-cloudfiles-us, 1
com.eaio.uuid:uuid, 27
org.jvnet.ogc:tml-common, 1
com.github.manuelpeinado.numericpageindicator:library, 1
org.biojava:core, 7
org.jboss.osgi.http:jbosgi-http-api, 1
${project.parent.groupId}:eve-transport-common, 1
org.ow2.petals:petals-launcher-api, 1
com.meltmedia.cadmium:cadmium-executable-war, 1
org.apache.servicemix:servicemix-components, 1
org.sonatype.sisu:sisu-charger, 9
org.restlet.jse:org.restlet, 17
org.apache.cxf:cxf-rt-bindings-soap, 206
org.kie.uberfire:kie-uberfire-wires-core-scratchpad, 1
org.keycloak:keycloak-adapter-core, 10
com.googlecode.texhyphj:texhyphj, 3
ru.circumflex:circumflex-markeven, 3
it.cnr.isti.domoware.cyberdomo:upnp-stack-jdk13, 2
edu.berkeley.cs.amplab.adam:adam-format, 2
org.jetbrains:annotations, 44
org.apache.servicemix:servicemix-jms, 1
co.cask.common:common-io, 25
org.apache.ace:org.apache.ace.deployment.provider.api, 22
javax.management:jmx_remote, 1
org.scodec:scodec-stream_2.11, 1
org.scodec:scodec-stream_2.10, 1
org.apache.maven.plugins:maven-compiler-plugin, 457
com.github.dimovelev:metrics-sampler-extension-http, 1
${project.groupId}:izpack-util, 3
com.thinkaurelius.titan:titan-es, 1
org.fusesource:sigar, 24
org.apache.felix:org.apache.felix.http.jetty, 1
net.sf.doolin:Doolin-Template, 1
org.wildfly:wildfly-feature-pack, 2
org.apache.cactus:cactus.integration.ant, 1
io.tracee.inbound:tracee-springmvc, 1
org.jvnet.hudson:htmlunit, 3
com.beamly:beamly-core-lang_2.10, 1
org.geomajas.widget:geomajas-widget-featureinfo-gwt-example-jar, 1
com.beamly:beamly-core-lang_2.11, 1
${sakai.velocity.groupId}:sakai-velocity-tool-api, 1
com.github.philcali:lmxml-markdown_2.9.1, 1
${project.groupId}:edu-it, 1
org.apache.ode:ode-bpel-obj, 14
org.apache.maven.plugin-tools:maven-plugin-annotations, 4329
org.apache.xerces:serializer, 1
org.jboss.resteasy:resteasy-skeleton-key-core, 1
br.gov.frameworkdemoiselle:demoiselle-framework-bom, 2
org.ow2.chameleon:connection-factory-service, 1
org.ow2.orchestra.eclipse.core:org.ow2.orchestra.eclipse.core.filesystem, 19
de.mhus.osgi:vaadinosgibridge, 1
${project.groupId}:truevfs-access-swing, 1
io.cloudsoft.jclouds.api:route53, 2
org.codehaus.jtstand:jtstand-ssh2, 1
net.minecraftforge.srg2source:Srg2Source, 1
org.jsawn:jawn-parser_2.10, 1
com.projectdarkstar.ext.com.jmonkeyengine:jme-editors, 1
org.jsawn:jawn-parser_2.11, 15
org.wymiwyg:wrhapi-osgi, 1
com.almende.eve:eve-state-common, 4
org.fabric3:fabric3-tomcat-host, 1
org.odata4j:odata4j-cxf, 1
com.cisco.oss.foundation:configuration-lib, 7
org.pac4j:pac4j-oauth, 1
velocity:velocity-dep, 79
org.jboss.arquillian.testenricher:arquillian-testenricher-osgi, 27
com.hack23.cia:model.external.itsyourparliament.voteinfo.impl, 6
org.juzu:juzu-plugins-validation, 1
org.fusesource.fabric.fabric-examples:fabric-cxf-demo-client, 1
org.atmosphere:atmosphere-socketio, 1
com.google.android:android-test, 16
org.nuiton.i18n:nuiton-i18n, 11
org.vx68k.hudson.plugin:google-api-client-plugin, 1
net.nan21.dnet:nan21.dnet.core.security, 1
org.apache.maven.archiva:archiva-plexus-application, 1
net.dempsy:lib-dempsyimpl, 1
org.immutables:service, 1
org.wikibrainapi:wdtk-datamodel, 5
${project.groupId}:progressbar, 1
org.opencms.modules:com.alkacon.opencms.v8.twitter, 3
org.dspace:dspace-discovery-xmlui-api, 1
org.freshcookies:freshcookies-security, 2
org.objectweb.joram:joram-jndi, 1
com.github.jmchilton.blend4j:blend4j, 4
org.codehaus.sonar.plugins:sonar-plugin-toad, 1
org.apache.sling:org.apache.sling.auth.openid, 1
com.google.api.client:google-api-client-xml, 2
com.github.mjeanroy:junit-servers-core, 1
${project.groupId}:apiman-manager-api-security, 1
com.saucelabs:sauce-rest-api, 1
org.sonatype.sisu.siesta:siesta-common, 9
org.jboss.soa.bpel:riftsaw-bpel-runtime, 1
com.netflix.ocelli:ocelli-core, 10
org.apache.nifi:nifi-framework-core, 4
org.apache.aries.jpa:org.apache.aries.jpa.container, 3
org.webjars:tablesorter, 1
org.apache.commons:commons-csv, 45
com.legsem.legstar:legstar-base, 4
org.drombler.acp:drombler-acp-core-standard-action, 2
org.kill-bill.billing:killbill-util, 17
org.apache.nifi:nifi-data-provenance-utils, 5
com.amazonaws:aws-java-sdk-importexport, 135
com.facebook.presto.hadoop:hadoop-cdh4, 4
net.sf.scuba:scuba-smartcards, 1
org.openimaj:camera-calibration, 2
org.marssa:footprint, 1
org.everit.osgi:org.everit.osgi.authorization.api, 1
${pom.groupId}:mobicents-slee-ra-diameter-sh-server-events, 1
com.sparsity:dexjava, 2
org.mortbay.jetty:jetty-jsp-2.1, 1
org.wicketstuff:wicketstuff-security-hive, 1
net.databinder:dispatch-futures_2.9.0, 6
org.opencms.modules:com.alkacon.opencms.v8.textblock, 3
net.databinder:dispatch-futures_2.9.1, 12
net.databinder:dispatch-futures_2.9.2, 4
net.databinder:dispatch-futures_2.9.3, 4
com.vecna:dbDiff, 2
org.apache.servicemix:servicemix-jbi, 1
com.j256.ormlite:ormlite-core, 11
com.3levers.cssselectors:cssselectors, 1
org.eclipse.ecf.provider:irc, 1
org.apache.hivemind:hivemind-framework, 3
org.ow2.jasmine.drools:jasmine-drools-osgi, 8
com.github.zed-platform:zed-service-attachment-file, 1
${project.groupId}:shoal-cache, 1
${project.groupId}:wicketstuff-shiro, 1
org.apache.ws.commons:XmlSchema, 25
org.apache.amber:amber-oauth2-dynamicreg-client, 1
net.databinder:dispatch-mime_2.7.3, 1
com.bugsense:bugsense-trace, 2
org.jboss.as:jboss-as-domain-http-interface, 161
com.coherentlogic.usaspending.client:usaspending-client-core, 1
org.bitbucket.bradleysmithllc.java-cl-parser:java-cl-parser, 3
org.jboss.shrinkwrap.descriptors:shrinkwrap-descriptors-metadata-parser, 1
org.realityforge.rest.field_filter:rest-field-filter, 1
net.wetheinter:xapi-dev-maven, 1
net.databinder:dispatch-mime_2.7.7, 1
net.databinder:dispatch-mime_2.7.6, 1
net.databinder:dispatch-mime_2.7.5, 1
com.thebuzzmedia:imgscalr-lib, 2
net.databinder:dispatch-mime_2.7.4, 1
com.doomonafireball.betterpickers:library, 1
com.jolira:hickory, 1
org.cometd.java:bayeux-api, 33
com.github.rickyclarkson:monitorablefutures, 1
com.livestream:scredis_2.11, 1
org.apache.abdera:abdera-server, 71
com.livestream:scredis_2.10, 1
org.xcmis:xcmis-sp-inmemory, 2
org.codehaus.izpack:izpack-api, 1
org.grails:grails-datastore-gorm, 4
org.openwfe:openwfe-query, 4
com.typesafe.akka:akka-slf4j_2.10.0-RC1, 2
com.typesafe.akka:akka-slf4j_2.10.0-RC2, 2
com.typesafe.akka:akka-slf4j_2.10.0-RC3, 2
com.typesafe.akka:akka-slf4j_2.10.0-RC5, 2
org.sonatype.sisu.inject:*, 1
de.saumya.mojo:ruby-tools, 1
org.guvnor:guvnor-project-client, 5
org.glassfish.main.elasticity:elastic-api, 1
${project.groupId}:rice-kew-impl, 24
org.aerysoft.minijson:minijson-core, 1
${project.groupId}:org.friendularity.spec.connection, 1
org.avacodo:avacodo-core, 1
org.apache.axis2:axis2-jaxbri, 2
org.apache.maven.mae.components:mae-graph-support, 1
net.sf.itcb.module.blank:blank-business-impl, 1
com.jsuereth:sbt-pgp, 1
${project.groupId}:csparql-core, 1
org.apache.wicket:wicket-request, 141
org.apache.cxf.fediz:fediz-core, 4
${project.groupId}:org.kevoree.framework, 20
org.jboss.integration:jboss-profileservice-spi, 1
com.sun.electric:electric-movie-api, 1
org.kuali.rice:rice-kim-api, 12
org.fusesource.fabric:fabric-monitor, 1
${project.groupId}:iserve-semantic-discovery, 1
org.codehaus.tycho:tycho-osgi-components, 2
com.brienwheeler.lib:lib-monitor, 5
net.sf.bioutils.proteomics:proteomics, 1
org.apache.click:click-extras, 1
com.github.sebhoss:bc-clj, 4
org.apache.archiva.redback:redback-users-cached, 10
org.kuali.rice:rice-kew-framework, 1
wicket:wicket-extensions, 1
com.ning.billing:killbill-subscription, 2
org.crazyyak.embedded:yak-embedded-core, 1
org.codemonkey.javareflection:java-reflection, 2
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.opennlp-model-tagger-da-maxent, 9
org.jbundle.base.message:org.jbundle.base.message.core, 52
de.sciss:audiowidgets-core_2.10, 11
org.ujoframework:ujo-core, 1
de.sciss:audiowidgets-core_2.11, 8
org.twitter4j:twitter4j-async, 1
org.ops4j.pax.tipi:org.ops4j.pax.tipi.hamcrest.core, 3
backport175:backport175, 10
org.objectweb.fractal.bf.connectors:groupcomm-jgroups, 1
com.tourapp.res:com.tourapp.res.tour.util, 1
net.masterthought:cucumber-reporting, 3
com.anrisoftware.sscontrol:sscontrol-profile, 2
com.gilt.apidoc:apidoc-generated_2.11, 1
org.apache.geronimo.specs:geronimo-annotation_1.0_spec, 262
org.xwiki.rendering:xwiki-rendering-xml, 6
${project.groupId}:sesam-configuration-api, 1
org.apache.phoenix:phoenix-core, 3
com.ericsson.research.trap:trap-network-websockets-api, 5
org.geomajas.plugin:geomajas-plugin-print-gwt, 2
org.ow2.easybeans:easybeans-jpa-eclipselink-glue, 4
org.nd4j:nd4j-jblas, 1
org.openscience.cdk:cdk-valencycheck, 2
com.io7m.jlog:io7m-jlog, 2
org.apache.fulcrum:fulcrum-parser, 2
com.github.seratch:scalikejdbc_2.9.1, 2
com.github.seratch:scalikejdbc_2.9.2, 2
net.wetheinter:xapi-gwt-reflect, 2
com.github.seratch:scalikejdbc_2.9.3, 2
org.apache.sling:org.apache.sling.resourceaccesssecurity, 1
org.apache.aries.jmx:org.apache.aries.jmx.core.whiteboard, 1
org.lambico:lambico-core, 2
org.ow2.util.metadata:metadata-ear-api, 1
forehead:forehead, 27
org.whispersystems:curve25519-java, 1
edu.uci.ics.hyracks:hyracks-control-common, 1
com.nesscomputing.components:ness-jackson, 5
com.github.jkutner:tomcat-redis-session, 2
aspectj:aspectjtools, 7
jboss:jboss-aop-jdk50-client, 1
org.jboss.microcontainer:jboss-metatype, 9
com.google.api-client:google-api-client-appengine, 2
org.apache.hadoop:hadoop-mapred, 2
sk.seges.acris:acris-theme-processor, 1
org.deephacks.cached:cached, 3
${project.groupId}:wicketstuff-editable-grid, 1
org.openscoring:openscoring-service, 1
info.freelibrary:freelib-utils, 1
org.wildfly:wildfly-arquillian-common-domain, 1
de.agilecoders.elasticsearch.logger:log2es-core, 1
org.jboss.aerogear.unifiedpush:unifiedpush-push-sender, 2
excalibur-datasource:excalibur-datasource, 1
mx4j:mx4j-tools, 183
tambora:tambora-tpi, 1
org.glassfish.corba:glassfish-corba-csiv2-idl, 5
org.ow2.weblab.components:weblab-client, 1
org.codehaus.woodstox:wstx-lgpl, 1
org.openrdf.sesame:sesame-rio-ntriples, 67
io.airlift:jmx-http, 2
org.easybatch:easybatch-quartz, 1
org.scalamodules:scalamodules-demo-api, 1
org.arquillian.extension:arquillian-recorder-screenshooter-spi, 3
com.github.mmazi:rescu, 26
com.sandinh:spray-can, 2
org.glassfish.hk2:core, 199
${pom.groupId}:appfuse-data-common, 1
org.ow2.bundles:util-plan-deploy-impl, 5
com.guigarage:ui-basics, 6
${project.groupId}:net.osgiliath.helpers.spring-jms, 3
org.dataglot:org.dataglot.web.xml.schema, 2
org.rzo.yajsw:wrapper, 1
org.kevoree.tools:org.kevoree.tools.ui.kevscript, 2
org.jboss.forge.addon:ui-api, 58
org.vert-x:vertx-platform, 8
com.cisco.oss.foundation:commons, 13
org.jomc.logging:jomc-logging-api, 2
tl.lin:lintools-datatypes-fastutil, 2
${pom.groupId}:nanocontainer-nanowar-webwork2, 1
${project.groupId}:eugene, 3
org.jvnet.ogc:wps-v_1_0_0-schema, 5
org.apache.geronimo.modules:geronimo-myfaces, 1
org.mechio:org.mechio.client.basic, 1
jython:jython, 1
net.liftmodules:fobo-foundation_2.5_2.9.1-1, 1
org.drools:drools-wb-rest-defaultapprover, 1
net.liftmodules:fobo-pace_2.6_2.9.1-1, 1
${project.groupId}:h2spatial-ext, 1
org.spark-project.hive:hive-serde, 6
br.com.ingenieux.launchify:launchify-spi, 3
org.gaelyk:gaelyk-console, 1
org.ow2.util:util-deployment, 1
org.jvnet.hudson.dtkit:dtkit-default-junit-hudson, 2
org.apache.ctakes:ctakes-smoking-status, 1
org.milyn:milyn-smooks-flatfile, 2
muse:muse-wsdm-muws-api, 2
org.scalatra:scalatra-scalatest_2.10, 1
${steelseries-groupId}:SteelSeries, 2
geronimo-spec:geronimo-spec-jms, 782
org.eclipse.swt:org.eclipse.swt.gtk.linux.x86, 1
net.java:quickcheck, 1
com.google.android.gms:play-services, 1
org.objectweb.celtix:celtix-common, 4
com.sonyericsson.hudson.plugins.gerrit:build-config, 3
org.reddwarfserver.tools.test:sgs-test-ext, 2
net.sf.doolin:javadocking, 3
${project.groupId}:CodeLicenseManager-manager, 1
org.nuiton:nuiton-validator, 1
com.andrewreitz:shillelagh, 1
net.sf.staccatocommons:staccatissimo-lambda, 1
${project.groupId}:trueupdate-jax-rs-util, 1
com.carrotsearch:junit-benchmarks, 18
org.apache.geronimo.samples:bank-ejb, 2
org.glassfish.admin:server-mgmt, 1
org.sikuli:sikuli-api, 3
org.kohsuke.droovy:groovy, 1
org.jbehave:jbehave-rest, 1
avalon:avalon-framework-api, 1
org.beanio:beanio, 1
de.tudarmstadt.ukp.dkpro.core:de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-tagger-en-left3words-distsim, 3
${project.groupId}:apacheds-ldif-partition, 248
codechicken:CodeChickenLib, 1
org.jboss.aerogear.unifiedpush:unifiedpush-service, 4
com.mashape.unirest:unirest-java, 1
org.vaadin.addons:collectioncontainer, 1
org.jboss.forge.furnace.container:cdi, 69
${project.groupId}:extendedValidation, 1
com.github.httpmock:mock-http-server-webapp, 1
org.eclipse.jetty:jetty-plus, 410
org.bigtesting:routd, 1
org.fiware.kiara:kiaragen, 1
com.oracle.toplink:toplink, 461
berkano:berkano-util, 3
org.jboss.forge.addon:projects-impl, 47
org.fusesource.fabric:fabric-groups, 5
edu.berkeley.nlp:berkeleyparser, 3
org.jboss.reloaded.naming:jboss-reloaded-naming-impl, 39
fr.iscpif.gridscale:lbstub_2.10, 2
fr.iscpif.gridscale:lbstub_2.11, 2
javax.inject:javax.inject-tck, 1
${project.groupId}:activityfield, 1
org.objectweb.jonas:jonas-ear, 1
ua.mobius.media.io:ss7, 4
${groupId}:shared-asn1, 3
com.technophobia.substeps:webdriver-substeps, 2
${project.groupId}:sslr-toolkit, 2
com.stripe:stripe-java, 4
com.twitter:storehaus-algebra_2.10, 6
org.zkoss.zk:zkbind, 6
org.jboss.seam.render:seam-render, 3
org.mod4j.org.eclipse.equinox:preferences, 45
${project.groupId}:rice-ksb-api, 29
org.openfuxml:ofx-core, 3
org.jvnet.ogc:wcs-v_1_0_0-schema, 2
org.eobjects.metamodel:MetaModel-full, 1
org.codehaus.cargo:two-datasources-war, 1
org.apache.oltu.oauth2:org.apache.oltu.oauth2.dynamicreg.common, 3
com.metaparadigm:json-rpc, 4
com.badlogicgames.gdxpay:gdx-pay, 2
org.apache.ode:ode-bpel-store, 4
org.mule.modules:commonretrypolicies, 1
org.apache.maven.release:maven-release-manager, 14
org.jboss.security:jbosssx-client, 9
org.glassfish.jaxb:jaxb-runtime, 208
org.richfaces.ui.validator:richfaces-ui-validator-ui, 6
${parent.groupId}:core-jdbc, 1
org.juzu:juzu-doc-tutorial-examples, 1
de.fuberlin.wiwiss.silk:silk-workbench-model, 1
net.sourceforge.zip64file:zip64file, 2
org.apache.xmlgraphics:batik-dom, 600
org.guvnor:guvnor-inbox-backend, 3
org.netbeans.modules:org-netbeans-modules-masterfs, 1
org.deephacks.streamql:streamql, 2
com.github.zed-platform:zed-rest-client, 4
com.jivesoftware.os.tasmo:tasmo-reference-lib, 2
org.jbpm:jbpm-persistence-jpa, 44
com.codeborne:phantomjsdriver, 2
org.openimaj:audio-processing, 4
org.wildfly:wildfly-embedded, 1
com.twitter:summingbird-online_2.9.3, 3
org.apache.isis.progmodels:groovy-applib, 1
org.kevoree.platform:org.kevoree.platform.standalone, 1
org.nd4j:nd4j-jcublas, 1
fr.inria.powerapi.processor:device-aggregator, 1
${project.groupId}:mock-http-server-dto, 4
com.nativelibs4java:javacl-core, 4
berkeleydb:je, 23
com.io7m.jtensors:io7m-jtensors, 2
io.airlift:slice, 22
org.rwshop:org.rwshop.swing.vision, 1
org.netbeans.api:org-openide-explorer, 9
org.glassfish.main.common:amx-core-impl, 4
net.simonvt:android-calendarview, 1
es.prodevelop:es.prodevelop.android.spatialindex.base, 1
${project.groupId}:selenium-grid-webserver, 1
org.tinygroup:logger, 2
org.apache.clerezza:platform.accountcontrolpanel.ontologies, 1
org.springframework.boot:spring-boot-loader, 18
org.ops4j.pax.jdbc:pax-jdbc, 3
org.apache.aries.blueprint:org.apache.aries.blueprint.testbundlea, 1
org.apache.geronimo.ext.aries.blueprint:org.apache.aries.blueprint.annotation.impl, 1
org.codeswarm:cpptasks-parallel, 1
com.isotrol.impe3:impe3-web-pms, 1
org.eclipse.ui:forms, 136
org.jibx.schema.org.opentravel._2010B:org.jibx.schema.org.opentravel._2010B.air, 4
org.ocpsoft.logging:logging-api, 23
org.wamblee:wamblee-support-general, 8
org.dishevelled:dsh-piccolo-physics, 1
com.avast:bytecompressor_2.9, 1
org.geoserver:wcs1_1, 2
org.webjars:chalk, 9
com.netflix.priam:priam, 1
org.apache.myfaces.tobago:tobago-fileupload, 1
${project.parent.groupId}:demo, 1
pro.savant.circumflex:circumflex-orm, 2
org.openimaj:core-rdf, 11
jacorb:idl, 27
${project.groupId}:oas-webservice-api, 1
org.commonjava.aprox:aprox-dot-maven-jaxrs, 1
