className, methodName, methodDesc, owner, name, desc, groupId, artifactId, version, size, ext
io/netty/util/internal/PlatformDependent0, getObject, (Ljava/lang/Object;J)Ljava/lang/Object;, sun/misc/Unsafe, getObject, (Ljava/lang/Object;J)Ljava/lang/Object;, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
io/netty/util/internal/PlatformDependent0, getObjectVolatile, (Ljava/lang/Object;J)Ljava/lang/Object;, sun/misc/Unsafe, getObjectVolatile, (Ljava/lang/Object;J)Ljava/lang/Object;, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
io/netty/util/internal/PlatformDependent0, getInt, (Ljava/lang/Object;J)I, sun/misc/Unsafe, getInt, (Ljava/lang/Object;J)I, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
io/netty/util/internal/PlatformDependent0, getLong, (Ljava/lang/Object;J)J, sun/misc/Unsafe, getLong, (Ljava/lang/Object;J)J, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
io/netty/util/internal/PlatformDependent0, objectFieldOffset, (Ljava/lang/reflect/Field;)J, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
io/netty/util/internal/PlatformDependent0, getByte, (J)B, sun/misc/Unsafe, getByte, (J)B, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
io/netty/util/internal/PlatformDependent0, getShort, (J)S, sun/misc/Unsafe, getShort, (J)S, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
io/netty/util/internal/PlatformDependent0, getInt, (J)I, sun/misc/Unsafe, getInt, (J)I, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
io/netty/util/internal/PlatformDependent0, getLong, (J)J, sun/misc/Unsafe, getLong, (J)J, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
io/netty/util/internal/PlatformDependent0, putOrderedObject, (Ljava/lang/Object;JLjava/lang/Object;)V, sun/misc/Unsafe, putOrderedObject, (Ljava/lang/Object;JLjava/lang/Object;)V, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
io/netty/util/internal/PlatformDependent0, putByte, (JB)V, sun/misc/Unsafe, putByte, (JB)V, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
io/netty/util/internal/PlatformDependent0, putShort, (JS)V, sun/misc/Unsafe, putShort, (JS)V, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
io/netty/util/internal/PlatformDependent0, putInt, (JI)V, sun/misc/Unsafe, putInt, (JI)V, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
io/netty/util/internal/PlatformDependent0, putLong, (JJ)V, sun/misc/Unsafe, putLong, (JJ)V, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
io/netty/util/internal/PlatformDependent0, copyMemory, (JJJ)V, sun/misc/Unsafe, copyMemory, (JJJ)V, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
io/netty/util/internal/PlatformDependent0, copyMemory, (Ljava/lang/Object;JLjava/lang/Object;JJ)V, sun/misc/Unsafe, copyMemory, (Ljava/lang/Object;JLjava/lang/Object;JJ)V, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
io/netty/util/internal/PlatformDependent0, addressSize, ()I, sun/misc/Unsafe, addressSize, ()I, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
io/netty/util/internal/PlatformDependent0, allocateMemory, (J)J, sun/misc/Unsafe, allocateMemory, (J)J, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
io/netty/util/internal/PlatformDependent0, freeMemory, (J)V, sun/misc/Unsafe, freeMemory, (J)V, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
org/apache/hadoop/io/FastByteComparisons$LexicographicalComparerHolder$UnsafeComparer, compareTo, ([BII[BII)I, sun/misc/Unsafe, getLong, (Ljava/lang/Object;J)J, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
org/apache/hadoop/io/FastByteComparisons$LexicographicalComparerHolder$UnsafeComparer, compareTo, ([BII[BII)I, sun/misc/Unsafe, getLong, (Ljava/lang/Object;J)J, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
org/apache/hadoop/io/FastByteComparisons$LexicographicalComparerHolder$UnsafeComparer, <clinit>, ()V, sun/misc/Unsafe, arrayBaseOffset, (Ljava/lang/Class;)I, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
org/apache/hadoop/io/FastByteComparisons$LexicographicalComparerHolder$UnsafeComparer, <clinit>, ()V, sun/misc/Unsafe, arrayIndexScale, (Ljava/lang/Class;)I, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
org/apache/hadoop/io/nativeio/NativeIO, getOperatingSystemPageSize, ()J, sun/misc/Unsafe, pageSize, ()I, org.apache.htrace, htrace-hbase, 3.2.0-incubating, 34573186, jar
com/nfsdb/thrift/ThriftNullsAdaptor, <init>, (Ljava/lang/Class;)V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, com.nfsdb, nfsdb-thrift, 2.1.0, 8374, jar
com/nfsdb/thrift/ThriftNullsAdaptor, <init>, (Ljava/lang/Class;)V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, com.nfsdb, nfsdb-thrift, 2.1.0, 8374, jar
com/nfsdb/thrift/ThriftNullsAdaptor, setNullsBitField, (Lorg/apache/thrift/TBase;Ljava/util/BitSet;)V, sun/misc/Unsafe, putByte, (Ljava/lang/Object;JB)V, com.nfsdb, nfsdb-thrift, 2.1.0, 8374, jar
com/nfsdb/thrift/ThriftNullsAdaptor, setNullsBitField, (Lorg/apache/thrift/TBase;Ljava/util/BitSet;)V, sun/misc/Unsafe, putShort, (Ljava/lang/Object;JS)V, com.nfsdb, nfsdb-thrift, 2.1.0, 8374, jar
com/nfsdb/thrift/ThriftNullsAdaptor, setNullsBitField, (Lorg/apache/thrift/TBase;Ljava/util/BitSet;)V, sun/misc/Unsafe, putInt, (Ljava/lang/Object;JI)V, com.nfsdb, nfsdb-thrift, 2.1.0, 8374, jar
com/nfsdb/thrift/ThriftNullsAdaptor, setNullsBitField, (Lorg/apache/thrift/TBase;Ljava/util/BitSet;)V, sun/misc/Unsafe, putLong, (Ljava/lang/Object;JJ)V, com.nfsdb, nfsdb-thrift, 2.1.0, 8374, jar
com/nfsdb/thrift/ThriftNullsAdaptor, setNullsBitSet, (Lorg/apache/thrift/TBase;Ljava/util/BitSet;)V, sun/misc/Unsafe, getObject, (Ljava/lang/Object;J)Ljava/lang/Object;, com.nfsdb, nfsdb-thrift, 2.1.0, 8374, jar
com/nfsdb/thrift/ThriftNullsAdaptor, setNullsBitSet, (Lorg/apache/thrift/TBase;Ljava/util/BitSet;)V, sun/misc/Unsafe, putObject, (Ljava/lang/Object;JLjava/lang/Object;)V, com.nfsdb, nfsdb-thrift, 2.1.0, 8374, jar
com/nfsdb/thrift/ThriftNullsAdaptor, getNullsBitField, (Lorg/apache/thrift/TBase;Ljava/util/BitSet;)V, sun/misc/Unsafe, getByte, (Ljava/lang/Object;J)B, com.nfsdb, nfsdb-thrift, 2.1.0, 8374, jar
com/nfsdb/thrift/ThriftNullsAdaptor, getNullsBitField, (Lorg/apache/thrift/TBase;Ljava/util/BitSet;)V, sun/misc/Unsafe, getShort, (Ljava/lang/Object;J)S, com.nfsdb, nfsdb-thrift, 2.1.0, 8374, jar
com/nfsdb/thrift/ThriftNullsAdaptor, getNullsBitField, (Lorg/apache/thrift/TBase;Ljava/util/BitSet;)V, sun/misc/Unsafe, getInt, (Ljava/lang/Object;J)I, com.nfsdb, nfsdb-thrift, 2.1.0, 8374, jar
com/nfsdb/thrift/ThriftNullsAdaptor, getNullsBitField, (Lorg/apache/thrift/TBase;Ljava/util/BitSet;)V, sun/misc/Unsafe, getLong, (Ljava/lang/Object;J)J, com.nfsdb, nfsdb-thrift, 2.1.0, 8374, jar
com/nfsdb/thrift/ThriftNullsAdaptor, getNullsBitSet, (Lorg/apache/thrift/TBase;Ljava/util/BitSet;)V, sun/misc/Unsafe, getObject, (Ljava/lang/Object;J)Ljava/lang/Object;, com.nfsdb, nfsdb-thrift, 2.1.0, 8374, jar
com/gs/collections/impl/map/mutable/ConcurrentHashMapUnsafe, arrayAt, ([Ljava/lang/Object;I)Ljava/lang/Object;, sun/misc/Unsafe, getObjectVolatile, (Ljava/lang/Object;J)Ljava/lang/Object;, com.goldmansachs, gs-collections, 6.1.0, 8571667, jar
com/gs/collections/impl/map/mutable/ConcurrentHashMapUnsafe, casArrayAt, ([Ljava/lang/Object;ILjava/lang/Object;Ljava/lang/Object;)Z, sun/misc/Unsafe, compareAndSwapObject, (Ljava/lang/Object;JLjava/lang/Object;Ljava/lang/Object;)Z, com.goldmansachs, gs-collections, 6.1.0, 8571667, jar
com/gs/collections/impl/map/mutable/ConcurrentHashMapUnsafe, setArrayAt, ([Ljava/lang/Object;ILjava/lang/Object;)V, sun/misc/Unsafe, putObjectVolatile, (Ljava/lang/Object;JLjava/lang/Object;)V, com.goldmansachs, gs-collections, 6.1.0, 8571667, jar
com/gs/collections/impl/map/mutable/ConcurrentHashMapUnsafe, incrementPartitionedSize, (I)Z, sun/misc/Unsafe, getIntVolatile, (Ljava/lang/Object;J)I, com.goldmansachs, gs-collections, 6.1.0, 8571667, jar
com/gs/collections/impl/map/mutable/ConcurrentHashMapUnsafe, incrementPartitionedSize, (I)Z, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, com.goldmansachs, gs-collections, 6.1.0, 8571667, jar
com/gs/collections/impl/map/mutable/ConcurrentHashMapUnsafe, incrementLocalSize, (I)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, com.goldmansachs, gs-collections, 6.1.0, 8571667, jar
com/gs/collections/impl/map/mutable/ConcurrentHashMapUnsafe, getUnsafe, ()Lsun/misc/Unsafe;, sun/misc/Unsafe, getUnsafe, ()Lsun/misc/Unsafe;, com.goldmansachs, gs-collections, 6.1.0, 8571667, jar
com/gs/collections/impl/map/mutable/ConcurrentHashMapUnsafe, <clinit>, ()V, sun/misc/Unsafe, arrayBaseOffset, (Ljava/lang/Class;)I, com.goldmansachs, gs-collections, 6.1.0, 8571667, jar
com/gs/collections/impl/map/mutable/ConcurrentHashMapUnsafe, <clinit>, ()V, sun/misc/Unsafe, arrayIndexScale, (Ljava/lang/Class;)I, com.goldmansachs, gs-collections, 6.1.0, 8571667, jar
com/gs/collections/impl/map/mutable/ConcurrentHashMapUnsafe, <clinit>, ()V, sun/misc/Unsafe, arrayBaseOffset, (Ljava/lang/Class;)I, com.goldmansachs, gs-collections, 6.1.0, 8571667, jar
com/gs/collections/impl/map/mutable/ConcurrentHashMapUnsafe, <clinit>, ()V, sun/misc/Unsafe, arrayIndexScale, (Ljava/lang/Class;)I, com.goldmansachs, gs-collections, 6.1.0, 8571667, jar
com/gs/collections/impl/map/mutable/ConcurrentHashMapUnsafe, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, com.goldmansachs, gs-collections, 6.1.0, 8571667, jar
org/batoo/common/reflect/UnsafeFieldAccessor, <init>, (Ljava/lang/reflect/Field;)V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, get, (Ljava/lang/Object;)Ljava/lang/Object;, sun/misc/Unsafe, getObject, (Ljava/lang/Object;J)Ljava/lang/Object;, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, get, (Ljava/lang/Object;)Ljava/lang/Object;, sun/misc/Unsafe, getBoolean, (Ljava/lang/Object;J)Z, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, get, (Ljava/lang/Object;)Ljava/lang/Object;, sun/misc/Unsafe, getInt, (Ljava/lang/Object;J)I, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, get, (Ljava/lang/Object;)Ljava/lang/Object;, sun/misc/Unsafe, getFloat, (Ljava/lang/Object;J)F, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, get, (Ljava/lang/Object;)Ljava/lang/Object;, sun/misc/Unsafe, getDouble, (Ljava/lang/Object;J)D, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, get, (Ljava/lang/Object;)Ljava/lang/Object;, sun/misc/Unsafe, getLong, (Ljava/lang/Object;J)J, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, get, (Ljava/lang/Object;)Ljava/lang/Object;, sun/misc/Unsafe, getShort, (Ljava/lang/Object;J)S, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, get, (Ljava/lang/Object;)Ljava/lang/Object;, sun/misc/Unsafe, getByte, (Ljava/lang/Object;J)B, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, get, (Ljava/lang/Object;)Ljava/lang/Object;, sun/misc/Unsafe, getChar, (Ljava/lang/Object;J)C, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, set, (Ljava/lang/Object;Ljava/lang/Object;)V, sun/misc/Unsafe, putObject, (Ljava/lang/Object;JLjava/lang/Object;)V, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, set, (Ljava/lang/Object;Ljava/lang/Object;)V, sun/misc/Unsafe, putObject, (Ljava/lang/Object;JLjava/lang/Object;)V, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, set, (Ljava/lang/Object;Ljava/lang/Object;)V, sun/misc/Unsafe, putBoolean, (Ljava/lang/Object;JZ)V, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, set, (Ljava/lang/Object;Ljava/lang/Object;)V, sun/misc/Unsafe, putBoolean, (Ljava/lang/Object;JZ)V, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, set, (Ljava/lang/Object;Ljava/lang/Object;)V, sun/misc/Unsafe, putInt, (Ljava/lang/Object;JI)V, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, set, (Ljava/lang/Object;Ljava/lang/Object;)V, sun/misc/Unsafe, putFloat, (Ljava/lang/Object;JF)V, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, set, (Ljava/lang/Object;Ljava/lang/Object;)V, sun/misc/Unsafe, putDouble, (Ljava/lang/Object;JD)V, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, set, (Ljava/lang/Object;Ljava/lang/Object;)V, sun/misc/Unsafe, putLong, (Ljava/lang/Object;JJ)V, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, set, (Ljava/lang/Object;Ljava/lang/Object;)V, sun/misc/Unsafe, putShort, (Ljava/lang/Object;JS)V, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, set, (Ljava/lang/Object;Ljava/lang/Object;)V, sun/misc/Unsafe, putByte, (Ljava/lang/Object;JB)V, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, set, (Ljava/lang/Object;Ljava/lang/Object;)V, sun/misc/Unsafe, putChar, (Ljava/lang/Object;JC)V, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/batoo/common/reflect/UnsafeFieldAccessor, set, (Ljava/lang/Object;Ljava/lang/Object;)V, sun/misc/Unsafe, putChar, (Ljava/lang/Object;JC)V, org.batoo.jpa, batoo-jpa, 2.0.1.2, 1227442, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8$TreeBin, lockRoot, ()V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8$TreeBin, contendedLock, ()V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8$TreeBin, contendedLock, ()V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8$TreeBin, find, (ILjava/lang/Object;)Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8$TreeBin, find, (ILjava/lang/Object;)Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8$TreeBin, find, (ILjava/lang/Object;)Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8$TreeBin, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, tabAt, ([Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;I)Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;, sun/misc/Unsafe, getObjectVolatile, (Ljava/lang/Object;J)Ljava/lang/Object;, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, casTabAt, ([Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;ILorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;)Z, sun/misc/Unsafe, compareAndSwapObject, (Ljava/lang/Object;JLjava/lang/Object;Ljava/lang/Object;)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, setTabAt, ([Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;ILorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;)V, sun/misc/Unsafe, putObjectVolatile, (Ljava/lang/Object;JLjava/lang/Object;)V, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, initTable, ()[Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, addCount, (JI)V, sun/misc/Unsafe, compareAndSwapLong, (Ljava/lang/Object;JJJ)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, addCount, (JI)V, sun/misc/Unsafe, compareAndSwapLong, (Ljava/lang/Object;JJJ)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, addCount, (JI)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, addCount, (JI)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, helpTransfer, ([Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;)[Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, tryPresize, (I)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, tryPresize, (I)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, transfer, ([Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;[Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;)V, sun/misc/Unsafe, putOrderedInt, (Ljava/lang/Object;JI)V, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, transfer, ([Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;[Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, transfer, ([Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;[Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, treeifyBin, ([Lorg/glassfish/grizzly/utils/ConcurrentHashMapV8$Node;I)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, fullAddCount, (JLorg/glassfish/grizzly/utils/ConcurrentHashMapV8$CounterHashCode;Z)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, fullAddCount, (JLorg/glassfish/grizzly/utils/ConcurrentHashMapV8$CounterHashCode;Z)V, sun/misc/Unsafe, compareAndSwapLong, (Ljava/lang/Object;JJJ)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, fullAddCount, (JLorg/glassfish/grizzly/utils/ConcurrentHashMapV8$CounterHashCode;Z)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, fullAddCount, (JLorg/glassfish/grizzly/utils/ConcurrentHashMapV8$CounterHashCode;Z)V, sun/misc/Unsafe, compareAndSwapInt, (Ljava/lang/Object;JII)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, fullAddCount, (JLorg/glassfish/grizzly/utils/ConcurrentHashMapV8$CounterHashCode;Z)V, sun/misc/Unsafe, compareAndSwapLong, (Ljava/lang/Object;JJJ)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, getUnsafe, ()Lsun/misc/Unsafe;, sun/misc/Unsafe, getUnsafe, ()Lsun/misc/Unsafe;, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, <clinit>, ()V, sun/misc/Unsafe, objectFieldOffset, (Ljava/lang/reflect/Field;)J, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, <clinit>, ()V, sun/misc/Unsafe, arrayBaseOffset, (Ljava/lang/Class;)I, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/ConcurrentHashMapV8, <clinit>, ()V, sun/misc/Unsafe, arrayIndexScale, (Ljava/lang/Class;)I, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
org/glassfish/grizzly/utils/LinkedTransferQueue$Node, casNext, (Lorg/glassfish/grizzly/utils/LinkedTransferQueue$Node;Lorg/glassfish/grizzly/utils/LinkedTransferQueue$Node;)Z, sun/misc/Unsafe, compareAndSwapObject, (Ljava/lang/Object;JLjava/lang/Object;Ljava/lang/Object;)Z, org.glassfish.main.extras, glassfish-embedded-nucleus, 4.1, 9591928, jar
