"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedLongSynchronizer.java","compareAndSetState","compareAndSwapLong"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedLongSynchronizer.java","compareAndSetTail","compareAndSwapObject"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedLongSynchronizer.java","compareAndSetWaitStatus","compareAndSwapInt"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedLongSynchronizer.java","parkAndCheckInterrupt","park"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedLongSynchronizer.java","transferForSignal","unpark"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedLongSynchronizer.java","unparkSuccessor","unpark"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedSynchronizer.java","<clinit>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedSynchronizer.java","<clinit>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedSynchronizer.java","<clinit>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedSynchronizer.java","<clinit>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedSynchronizer.java","awaitUninterruptibly","park"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedSynchronizer.java","await","park"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedSynchronizer.java","compareAndSetHead","compareAndSwapObject"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedSynchronizer.java","compareAndSetState","compareAndSwapInt"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedSynchronizer.java","compareAndSetTail","compareAndSwapObject"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedSynchronizer.java","compareAndSetWaitStatus","compareAndSwapInt"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedSynchronizer.java","parkAndCheckInterrupt","park"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedSynchronizer.java","transferForSignal","unpark"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/AbstractQueuedSynchronizer.java","unparkSuccessor","unpark"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/LockSupport.java","<clinit>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/LockSupport.java","getBlocker","getObjectVolatile"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/LockSupport.java","parkNanos","park"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/LockSupport.java","parkNanos","park"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/LockSupport.java","parkUntil","park"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/LockSupport.java","parkUntil","park"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/LockSupport.java","park","park"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/LockSupport.java","park","park"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/LockSupport.java","setBlocker","putObject"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.2.4-to-4.4.2-merge-branch/libjava/classpath/external/jsr166/java/util/concurrent/locks/LockSupport.java","unpark","unpark"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/ConcurrentSkipListSet.java","<clinit>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/ConcurrentSkipListSet.java","setMap","putObjectVolatile"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicInteger.java","<clinit>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicInteger.java","compareAndSet","compareAndSwapInt"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicInteger.java","lazySet","putOrderedInt"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicInteger.java","weakCompareAndSet","compareAndSwapInt"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicIntegerFieldUpdater.java","<init>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicIntegerFieldUpdater.java","compareAndSet","compareAndSwapInt"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicIntegerFieldUpdater.java","get","getIntVolatile"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicIntegerFieldUpdater.java","lazySet","putOrderedInt"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicIntegerFieldUpdater.java","set","putIntVolatile"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicIntegerFieldUpdater.java","weakCompareAndSet","compareAndSwapInt"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLong.java","<clinit>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLong.java","compareAndSet","compareAndSwapLong"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLong.java","lazySet","putOrderedLong"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLong.java","weakCompareAndSet","compareAndSwapLong"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","<init>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","<init>","objectFieldOffset"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","compareAndSet","compareAndSwapLong"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","compareAndSet","getLong"
"http://sourceforge.net/projects/adtools","/branches/gcc/4.7.x/libjava/classpath/external/jsr166/java/util/concurrent/atomic/AtomicLongFieldUpdater.java","compareAndSet","putLong"
